-6.21851e+00 -5.97036e+00 -5.74608e+00
-5.54607e+00 -5.37043e+00 -5.21905e+00
-5.09162e+00 -4.98774e+00 -4.90691e+00
-4.84857e+00 -4.81218e+00 -4.79718e+00
-4.80305e+00 -4.82932e+00 -4.87557e+00
-4.94143e+00 -5.02660e+00 -5.13083e+00
-5.25394e+00 -5.39575e+00 -5.55616e+00
-5.73504e+00 -5.93228e+00 -6.14771e+00
-6.38110e+00 -6.63213e+00 -6.90034e+00
-7.18507e+00 -7.48544e+00 -7.80028e+00
-8.12808e+00 -8.46692e+00 -8.81444e+00
-9.16776e+00 -9.52350e+00 -9.87766e+00
-1.02257e+01 -1.05626e+01 -1.08827e+01
-1.11802e+01 -1.14490e+01 -1.16828e+01
-1.18758e+01 -1.20223e+01 -1.21178e+01
-1.21585e+01 -1.21418e+01 -1.20666e+01
-1.19335e+01 -1.17443e+01 -1.15024e+01
-1.12128e+01 -1.08813e+01 -1.05145e+01
-1.01198e+01 -9.70464e+00 -9.27635e+00
-8.84208e+00 -8.40841e+00 -7.98130e+00
-7.56592e+00 -7.16667e+00 -6.78715e+00
-6.43019e+00 -6.09790e+00 -5.79177e+00
-5.51270e+00 -5.26115e+00 -5.03717e+00
-4.84052e+00 -4.67070e+00 -4.52708e+00
-4.40888e+00 -4.31530e+00 -4.24549e+00
-4.19866e+00 -4.17401e+00 -4.17086e+00
-4.18857e+00 -4.22662e+00 -4.28458e+00
-4.36211e+00 -4.45898e+00 -4.57505e+00
-4.71027e+00 -4.86466e+00 -5.03831e+00
-5.23134e+00 -5.44390e+00 -5.67613e+00
-5.92813e+00 -6.19993e+00 -6.49144e+00
-6.80238e+00 -7.13226e+00 -7.48029e+00
-7.84531e+00 -8.22571e+00 -8.61934e+00
-9.02347e+00 -9.43466e+00 -9.84875e+00
-1.02608e+01 -1.06650e+01 -1.10549e+01
-1.14234e+01 -1.17627e+01 -1.20649e+01
-1.23220e+01 -1.25265e+01 -1.26715e+01
-1.27513e+01 -1.27615e+01 -1.26999e+01
-1.25661e+01 -1.23618e+01 -1.20908e+01
-1.17589e+01 -1.13735e+01 -1.09430e+01
-1.04767e+01 -9.98436e+00 -9.47543e+00
-8.95903e+00 -8.44355e+00 -7.93641e+00
-7.44402e+00 -6.97168e+00 -6.52360e+00
-6.10297e+00 -5.71204e+00 -5.35223e+00
-5.02426e+00 -4.72827e+00 -4.46392e+00
-4.23053e+00 -4.02713e+00 -3.85262e+00
-3.70574e+00 -3.58523e+00 -3.48982e+00
-3.41831e+00 -3.36955e+00 -3.34250e+00
-3.33627e+00 -3.35006e+00 -3.38323e+00
-3.43530e+00 -3.50589e+00 -3.59481e+00
-3.70197e+00 -3.82744e+00 -3.97138e+00
-4.13409e+00 -4.31596e+00 -4.51745e+00
-4.73910e+00 -4.98149e+00 -5.24519e+00
-5.53077e+00 -5.83872e+00 -6.16941e+00
-6.52303e+00 -6.89952e+00 -7.29846e+00
